address,symbol,name,decimals,total_supply,block_number
0x2ed9e96edd11a1ff5163599a66fb6f1c77fa9c66,LEAD,Lead Token on BSC,18,148971533999388486058606536,
0xad6caeb32cd2c308980a548bd0bc5aa4306c6c18,BAND,Band Protocol Token,18,3200000000000000000000000,
0x168b273278f3a8d302de5e879aa30690b7e6c28f,Cake-LP,Pancake LPs,18,86910175855284111445009,
0x94ba5a1afc430163fa815aba03efce81487370e1,AQLR,Aqualair,18,20500000000000000000000000,
0xacbf7c954c7ce8f14bbc553c1a86c303be351339,LFG,LetsFkinGalaxy,9,1000000000000000000000000,
0x851f7a700c5d67db59612b871338a85526752c25,ARGON,ArgonToken,18,99999999000000000000000000,
0xa2f5087756a0a49ec9ff76dc4493df4022a1a9eb,NCC,NanoCap,9,15000000000000000000,
0x17632dcda12c522ec2bc8a08c6419ab16f249d35,MDEX LP,MDEX LP Token,18,3780987375385975835018794,
0x3feab282db4762f369e4223cd132bd5e0591e6f0,DUMMY,Masterhack nrvbusd v2,18,1000000000000000000,
0x54f4d5dd6164b99603e77c8e13ffc3b239f63147,11 Nerve Nerve,11NRV,18,394806067657294069756983,
0x15b9462d4eb94222a7506bc7a25fb27a2359291e,xNRV,xNerve,18,20001541215388330561991072,
0x73c8c1ac22885121c13cf0c0b8554ed01fa77424,MNKE,MonkeCoin,5,30000000000000,
0x8789337a176e6e7223ff115f1cd85c993d42c25c,COP,Copiosa Coin,18,500000000000000000000000000,
0x23e8a70534308a4aaf76fb8c32ec13d17a3bd89e,lUSD,lUSD,18,6481669619895795651217404,
0x9957ba2adce80e7e49222fb00f10f6d614d68df8,THANOS,ThanosBSC,9,1000000000000000000000000,
0x9e2737b77e36b4bda6b4f40513289153647435b3,SAFEEARTH,SafeEarth,18,100000000000000000000000000,
0xbfac62f269f8845555d2a47a96ab9ff260b4a550,Bani,Bani,9,1000000000000000000000000,
0xcd40f2670cf58720b694968698a5514e924f742d,ODDZ,OddzToken,18,2914989908798941946776040,
0x496a8b716a3a3410b16e71e3c906968ce4488e52,Cake-LP,Pancake LPs,18,1271442037576376775378,
0xb44a9b6905af7c801311e8f4e76932ee959c663c,BCP,BitcashPay,8,1183057504966087,
0x62ee12e4fe74a815302750913c3c796bca23e40e,SHRIMP,Shrimp Token,18,21000000000000000000000000,
0x1d1eb8e8293222e1a29d2c0e4ce6c0acfd89aaac,HAKKA,Hakka Finance on xDai on BSC,18,75839522666387497761649582,
0xccc2d670e801570247e9de1841480f52a62eb6f3,MRST,Marsturbate,9,1000000000000000000000000,
0x270877fbdadd2e28c7eaf08e528691b95684207e,LAIKA,LaikaCoin,9,100000000000000000000000000,
0x486e82304adaa436a688d78951402dddd3dce89a,MUNCHKIN,Munchkin,9,12000000000000000000,
0x86c3e4ffacdb3af628ef985a518cd6ee22a22b28,OCTA,Octans,9,1000000000000000000000000,
0x9ba4c78b048eeed69f4ed3cfddeda7b51baf7ca8,GS,Gen Shards,18,1736742570434423674966504,
0x8d42ee6f423a5016792e6d0d4508c05f30cac5bc,Cake-LP,Pancake LPs,18,2577539905062068481728,
0xa339c0ae7e47596017cce2ac1459349a4f0aeb6c,fCAKE,ForTube CAKE,18,43590617408083846845754,
0xdf6d9fc61bd8163b59d6381ec93ae1d3a4d95bb2,BlimpsRock,BlimpsRock,9,1000000000000000000000000,
0xc7091aa18598b87588e37501b6ce865263cd67ce,CCAKE,CheesecakeSwap Token,18,2246134142268369465054727,
0xba2ae424d960c26247dd6c32edc70b295c744c43,DOGE,Dogecoin,8,199999999999999999,
0x0f9e4d49f25de22c2202af916b681fbb3790497b,PERL,Perlin,18,191341262633296300000000000,
0x90946d2f9fb68ecc40ad8bc0c1cb15d6ccbc4022,Cake-LP,Pancake LPs,18,98467014836176153624133,
0x912ad502a929d315d4c731ee4483959aa634d853,PORNHUB,PORNHUB,18,1000000000000000000000000000000000,
0xd86463a1bd252b836a8210bdfc9934e2bf46d0c0,Cake-LP,Pancake LPs,18,305991803951164756968,
0x47dcc83a14ad53ed1f13d3cae8aa4115f07557c0,PNDA,Pandaswap Token,18,17461215037620304153239035628,
0xff97ca591ff6539c717f6cbecd75a85e8dddd31c,SHASHIMI,SHASHIMI,18,100000000000000000000000000000000,
0x97f6665ac6b2d7c3d5a2ad11d7a779787f617ce0,PNDA-V2,Pandaswap V2,18,252209626665687107631552,
0xa98e8103285c4b7268ef93c63bc2232cba39fafd,DHD,Diamond Hand Degens,9,1000000000000000000000000,
0xd60d91eae3e0f46098789fb593c06003253e5d0a,INX,Allinx,18,681940956648032463923346071,
0x60bb03d1010b99ceadd0dd209b64bc8bd83da161,Cake-LP,Pancake LPs,18,5320078220511083618771,
0x12a74014c385c4b391c21e5fc2439b70fa5925cc,DOGGO,Doggo,9,400000000000000000000000,
0x3ed531bfb3fad41111f6dab567b33c4db897f991,E11,Eleven.finance Vault,18,2061725559353730668104147,
0x72715ba26ff0441e49141b9d0706242837ef15f0,Cake-LP,Pancake LPs,18,36240268964640195147988553,
0x38079fb834bc832b17b876dc3018e3101a9a43f9,CRD,Crypto Rural Dog Token,18,4200000000000000000000000000000000,
0xa1b9d4b2f851db6944a79cbce1a0bfdbf6437764,PINKSHIT,Pink Shit,8,83988736999656,
0xacd19662f702f15d91d662516c6bd452cdcefdf5,Cake-LP,Pancake LPs,18,28821641996026574,
0x40c1b6f93901733629605d271268a6935f323748,CPR,CIPHER,18,1080000000000000000000000000,
0xab9851af5fa2d93dbc19f43cf6f821b4326577aa,JETSONS,Jetsons Finance t.me/JetsonsFi,9,206200000000000000000,
0x5ef5994fa33ff4eb6c82d51ee1dc145c546065bd,ALLOY,HyperAlloy,18,10286747892349954191076185,
0x73f0a6927a3c04e679074e70dfb9105f453e799d,st1INCH,1INCH Token (Staked),18,9224506612603731200880513,
0xd98560689c6e748dc37bc410b4d3096b1aa3d8c2,DFY,DeFi For You.,18,861416467712000000000000000,
0xe95fb3fa14420a0c69bc2d9c86c58bf94cdb693c,RDAO,RaifeidoDAO,18,580000000000000000000000000,
0x44e133e71bf90cb67de4c0f31c391ade021def4a,HAG,HaggleX Token,8,100000000000000,
0xe022baa3e5e87658f789c9132b10d7425fd3a389,Cake-LP,Pancake LPs,18,403819990748419,
0x50d809c74e0b8e49e7b4c65bb3109abe3ff4c1c1,CUB,Cub Finance,18,3023948326089544513336620,
0x0e327256a851a95016442b0c917888eb5175eed7,GEMR,Gem.Research,9,1000000000000000000000000,
0xff1e8a21a87b115d73f8fc9ec9de29b5276f7e6c,PNDA-V2,Pandaswap V2,18,92487213030846565,
0x2f801292924433f41e34669b0817f990764ecaa0,DOGEMOON,Dogemoon,9,10000000000000000000,
0xdf7952b35f24acf7fc0487d01c8d5690a60dba07,PB,Pancake Bunnies,,280644,
0xaf83f292fced83032f52ced45ef7dbddb586441a,TWIN,Twinci,18,5000000000000000000000000,
0xfe3171b9c20d002376d4b0097207edf54b02ea3b,Cake-LP,Pancake LPs,18,801295199351078678153,
0xee814f5b2bf700d2e843dc56835d28d095161dd9,GRAND,The Grand Banks Token,18,2829708073720133294264,
0x2e8da1ec183c2854fe4973fd5edf3dc0e78b873d,Cake-LP,Pancake LPs,18,6663415371405095035941,
0xd41bccd6a057bc6dcf4226bb74ed0adc7a81ad59,FCAKE,FREE CAKE,18,100000000000000000000000,
0x250342dd21cae01583e8f3ede4eb64753f665084,SDFI,Sting DeFi,8,9654854500776,
0xbeb34a9d23e0fe41d7b08ae3a4cbad9a63ce0aea,DLP,BUSD Token_DODO_LP_TOKEN_,18,18839560544875330202429170,
0x8f748641f169a03ec09061a4f79a86aace722b00,SKYO,Skynet Online,9,1000000000000000000000000,
0x5d3afba1924ad748776e4ca62213bf7acf39d773,KGO,KIWIGO,5,100000000000000,
0xb42e1c3902b85b410334f5fff79cdc51fbee6950,GSPI,SPI Governance,18,1000000000000000000000000,
0xbf5140a22578168fd562dccf235e5d43a02ce9b1,UNI,Uniswap,18,3699999999999999999999999,
0xe4dc901b801e3238b885f8bcac55e74fd621f8e9,AIRMOON,AIRMOON,9,1000000000000000000000000,
0xb33602ac4bf84b144894cce8f6c39f6c2136340f,Cake-LP,Pancake LPs,18,1431376307931129520014419,
0x6094caa9cb1ddc6e7b7195950467451446065de9,ZUT BSC ,Zero Utility Token BSC ,18,1000000000000000000000,
0xe3894cb9e92ca78524fb6a30ff072fa5e533c162,ELP,Everlasting Parachain Token,18,10000000000000000000000000,
0xdbf6a6a353bf0201224f6216c1be0c2d0b7ceb60,BANDZ,BandemicMOON,18,392618000000000000000000000000,
0xb9c0fd96a07faeee4c552f056cbe42073c8999e7,PARROT,Parrot Token,18,3476903294206349206346257,
0xda20c8a5c3b1ab48e31ba6e43f0f2830e50218d8,BINGUS,Bingus Token,9,919882086560798021181,
0xe1f2d89a6c79b4242f300f880e490a70083e9a1c,TOFY,Toffee Token,18,1146309089176932625975218,
0xea2c3c25985fbb5418c61451c2cbd1311e0ebe9e,pbfCake-LP,pbfCake-LP,18,4044097492599169817,
0x553f3491bf9b2d98da90115a5c35b2bae288b9fe,SOF,Space Orange Finance,18,100000000000000000000000000000000,
0xb813939458aa42ca57b870bef4bec24945adda6d,MONKI,Monki,18,205989953075538924332868222633,
0x5e7803e72744a0cdd7ec4f8a3ed87ce6b557018a,DSC,Dog House Coin,18,729686575000000001575000000000000,
0x8014ad2eec786be1b349b5e884112a4152da4b39,MEALS,BABYFLUENCEv2,18,1000000000000000000000000000,
0xc2e1acef50ae55661855e8dcb72adb182a3cc259,BTS,Bat True Share,18,179999000000000000000000,
0xe86493d416eeb7800f08787de759d179b61db921,Cake-LP,Pancake LPs,18,38518892920759670944077,
0x33e75f29d52a8bcfbc54a79ed6ef9482b2c035a2,Cake-LP,Pancake LPs,18,3235228615647763143269,
0xe4012400f60ffae2584f9d9ee61ca65b31a24c7f,mooBlizzardxBLZD-BUSD,Moo Blizzard xBLZD-BUSD,18,85565756688829074818,
0x2bcdcf1ef1320fc5f9a71ca0bd1504d6125f7569,DISC,DisCas Vision,18,67599719000000000078360,
0x3ef4952c7a9afbe374ea02d1bf5ed5a0015b7716,Cake-LP,Pancake LPs,18,75590276894401073485,
0xbf7c81fff98bbe61b40ed186e4afd6ddd01337fe,EGLD,Elrond,18,600000000000000000000000,
0xe5dc23d22cfc60e3de2a131fd5bf2a0b393faee6,HUSKY,Husky Token,18,1000000000000000000000000000000000,
0x59dd71fdd7615fc6822c147e63a6c32c465a412e,Cake-LP,Pancake LPs,18,184994323215490784348,
0x673c3611bd3fd634ae85e4144e6aac0705a02c5d,Cake-LP,Pancake LPs,18,142273887456603804978,
0xe8ff5a04cea766c54e3b8beaa605727b97d2182b,RIKVIP,RIKVIP,18,1000000000000000000000000000000000,
0x06c9e0b65ff4e02940c5b0f50b27d799622b2b39,mooSwampySWAMP,Moo Swampy SWAMP,18,22570922022510747691203,
0x6ccc13d3bf0f76f249f50b740a63b2131f5cf937,Thunder-LP,ThunderSwap LPs,18,6243936054450747294919,
0x8244609023097aef71c702ccbaefc0bde5b48694,WSBT,WallStreetBets Token,18,85999759485901834246520000,
0x477bc8d23c634c154061869478bce96be6045d12,SFUND,SeedifyFund,18,100000000000000000000000000,
0x14c358b573a4ce45364a3dbd84bbb4dae87af034,DND,DungeonSwap Token,18,1174597747564032944133579,
0xcfdf8a80fecaeecc144fa74c0df8691bfd0e26e3,KIWI,Kiwi Token,18,84064517382017772371023,
0x5621b5a3f4a8008c4ccdd1b942b121c8b1944f1f,XED,Exeedme,18,9405872013552215888384092,
0x4f00dd91eb5630f96464822393977212c86b8f5d,STC,Safe The Children,18,100000000000000000000000000,
0xdad1833332662b131f981204ef322ae2a0f235fa,vSafeCODEXWBNB,VSafeVault:PancakeCODEXWBNB,18,126570784685702328858,
0x9e95cb3d0560f9cba88991f828322526851bfb56,CODEX,CodexToken,18,3108800117999692697682869,
0x60e5ffde4230985757e5dd486e33e85afefc557b,COSMO,Cosmo Token,18,338852204645677838774168924280691,
0xb31dc5632018bf8b17ba8a155d5d88932404c468,Cake-LP,Pancake LPs,18,929634231171891680453,
0xaeab928e54c4abeac98bfa08f13a8b15fa53242b,Cake-LP,Pancake LPs,18,152183969165934879396366,
0x8891de345808e77228677f0efb56125db1e93a49,RX,Raven X,9,427445228881825879,
0x18b12ec521f31eaff5be813c3e136c75b3b1191e,mooCakev2DOT-BNB,Moo CakeV2 DOT-BNB,18,831989731535748597902,
0x3c439733cb83e7894c9ad7a98af57f106ab0cef8,PNDA-V2,Pandaswap V2,18,3129291904134112296098,
0x16939ef78684453bfdfb47825f8a5f714f12623a,XTZ,Tezos Token,18,4000000000000000000000000,
0xd37c1417da7bf5b02ffdea8d5427022dc88a0ee2,LLT,LifeLine,8,8566448335603330,
0xcb0e64ff52b80f2c315c6c0a761d10f107b9ed2c,PITS,PIEinTHEsky,9,50000000000000000000000000,
0x72faa679e1008ad8382959ff48e392042a8b06f7,bALBT,AllianceBlock Token,18,13242916181540366234320860,
0x25dfe3386525465802af6bfe499ded48017155ad,VTUBE,VTubeToken,18,36000000000000000000000000,
0xc2adf363be367031dad8bce42e4077e53c166275,WTY,Witty,8,2000000000000000,
0xb5ab3996808c7e489dcdc0f1af2ab212ae0059af,Cake-LP,Pancake LPs,18,810722849753137612492,
0x34e821e785a93261b697ebd2797988b3aa78ca33,Cake-LP,Pancake LPs,18,48290363534484,
0x8b571fe684133aca1e926beb86cb545e549c832d,gROOT,growth Root Token,18,20000000000000000000000,
0x035f0470755dbb305fb2b4ff775fb7b4ce2354e5,FROG,Frog.Finance,8,1000000000000000000,
0x8fc4f7a57bb19e701108b17d785a28118604a3d1,fDOT,Fortress DOT,8,39804769627525,
0x27ae27110350b98d564b9a3eed31baebc82d878d,CUMMIES,CumRocket,18,9638084853627606491235272730,
0xe176468c70a821e30bc39d49ef3077c91d891b62,CSE,Community Staking Experiment,8,21660298166431,
0xafe24e29da7e9b3e8a25c9478376b6ad6ad788dd,xBURGER,xBURGER,18,312671439509719921490467,
0xb68a67048596502a8b88f1c10abff4fa99dfec71,DGNZ,DGNZToken,18,4008988136352596881800665,
0x4391c73d35c653346c22ff4f2e35c61e6f958777,Fee,Fee Token,18,10000000000000000000000000000,
0x83d69ef5c9837e21e2389d47d791714f5771f29b,ACS4,ACryptoS BUSD/USDT/DAI/USDC,18,10199490240481920747980022,
0x5b2398a75ecf16b832122b2b29c24e7b1367131a,SUPERMARS,Super Mars,18,1000000000000000000000000000000000,
0x4d1a2b3119895d887b87509693338b86730bce06,mooSwampyCake,Moo Swampy Cake,18,300761600960561092789823,
0x7bd46f6da97312ac2dbd1749f82e202764c0b914,APE-LP,ApeSwapFinance LPs,18,3589309595169151330847828,
0xc31693e2edaaf69d3664966deb149d419fe117ac,HUNK,HUNK DEFI,9,50000000000000000000,
0x0b5811e99f9d3df70823fe4cc98b86d21a93ec01,$RICH,Millionare Fox,18,95335890527990217793041011,
0x8893d5fa71389673c5c4b9b3cb4ee1ba71207556,NUTS,Squirrel Finance,18,928000000000000000000000,
0xff4245b8fd43f75476608a94768ebb29bb678c2c,YOKAI,yokai.money,18,100000000000000000000000,
0xf74ee1e10e097dc326a2ad004f9cc95cb71088d3,Cake-LP,Pancake LPs,18,20383385070163812,
0xf1ec67fa1881796bff63db3e1a301ce9cb787fad,Cake-LP,Pancake LPs,18,38249953443943145880285,
0x69dee989c30b5ffe40867f5fc14f00e4bce7b681,Cake-LP,Pancake LPs,18,95976413946356130130587,
0x6a4d97f20e48359552465c5988683764fee8bbad,HKITTY,Hello Kitty,8,1000000000000000000000000,
0x05faf555522fa3f93959f86b41a3808666093210,Cake-LP,Pancake LPs,18,22001533355064998598567955,
0x4197c6ef3879a08cd51e5560da5064b773aa1d29,ACS,ACryptoS,18,684949234478761477372516,
0xfd2a5f04368a18d3bd4204d7deb250b1710bbc15,Cafe-LP,CafeSwap LPs,18,407486021620508734158163,
0xe64f5cb844946c1f102bd25bbd87a5ab4ae89fbe,bROOBEE,ROOBEE,18,571114641674582826905026923,
0x950fd020f8e4b8c57285ec7020b7a204348dadfa,Cake-LP,Pancake LPs,18,1197841229439535957796392,
0xca7bbec6839965ac8dfe077b52ebb6519fffe155,DX,DxChain Token,18,1000000000000000000000000000,
0xaf9aa53146c5752bf6068a84b970e9fbb22a87bc,MDEX LP,MDEX LP Token,18,564667532558945463501548,
0xa52bc4d4ad0483820067bfde5b7637a5f30d3eed,Cake-LP,Pancake LPs,18,11295852830427610444634,
0x336ed56d8615271b38ecee6f4786b55d0ee91b96,GRO,Growth-Peg Token,18,1000000000000000000000000,
0xa6b4a72a6f8116dab486fb88192450cf3ed4150c,zUNI,zUNI,18,3425527947556354773300,
0xda28eb7aba389c1ea226a420bce04cb565aafb85,MDEX LP,MDEX LP Token,18,406816110110415682991721,
0x7f02fadba29fe0026fac10c065942f76f7ddde2d,DOGEBASE,DOGEBASE,18,325977657175631577809190,
0x33d08d8c7a168333a85285a68c0042b39fc3741d,AIOZ,AIOZ Network,18,34033334000000000000000000,
0x9eab0a93b0cd5d904493694f041bdcedb97b88c6,SAFESTOS,STOS Yacht Fund,18,100000000000000000000000,
0xba26397cdff25f0d26e815d218ef3c77609ae7f1,LYPTUS,Lyptus Token,18,2538750999823690193188838,
0xedcd99ad43c6911d37780158370ec1913ee9e7d3,Cake-LP,Pancake LPs,18,952248132924051013295066,
0x7cce48f8f4b67e2318f22f676975c49ff58d0fbe,DMS,Dimsum,18,1445816235580179493906943136810,
0x9a0af7fdb2065ce470d72664de73cae409da28ec,vADA,Venus ADA,8,305442614891565921,
0xebdf1b978dc2576ef0020ba4cf5f98174425c3a1,ROCKET,SafeRocket,9,100000000000000000000000000,
0xc9aa96733c4a2a7fbc1d9716243d6fce5c378126,WAP,Wet A** Pu**y Token,4,682622410000,
0x1b429508095338c3ca83d8c298dc727738095e16,Cake-LP,Pancake LPs,18,8360275172180,
0xa72a0564d0e887123112e6a4dc1aba7611ad861d,FEB,FEB Token,0,885676893240057,
0x133ee93fe93320e1182923e1a640912ede17c90c,Cake-LP,Pancake LPs,18,16065332636365830866160334,
0xc01cf935e122931b688656d5a7bb3f9ab28c83d3,DEFINIX-LP,Definix LPs,18,815105643060651516356153,
0x0f02b1f5af54e04fb6dd6550f009ac2429c4e30d,FINIX,Definix Token,18,6746449514441694169315378,
0x5657cada6b6bbef1dbd77aedb1a6105cfab4b836,Cake-LP,Pancake LPs,18,67182226776299573225,
0x33dca61993b8a86c282c54b95233af2325d69bb5,BEPO,Bepo (https://bepo.life),8,467043297068116288914,
0x6c4109de1fe903216e304ba5fcfeb9f88de219ba,BLP,Bakery LPs,18,2559769364751161564512113,
0xfe7e350009a1f3915352022b1bfc2087d7b1d1cd,TITS,Titscoin,9,1000000000000000000000000,
0xe3ba88c38d2789fe58465020cc0fb60b70c10d32,KIND,Kindcow Finance,8,251090442895480,
0x7e446ec7ba3fd5def25eccb684416331ceaa0b9c,Cake-LP,Pancake LPs,18,5215786249427202882318,
0x39cab1ddafda34b9202f5a41f71b15d2f3eba2ac,OCTAX,OctaX,18,44002541994065127745524,
0xa726f2a7b200b03beb41d1713e6158e0bda8731f,iBZRX,Fulcrum BZRX iToken (iBZRX),18,33479456876029027915101876,
0x35de111558f691f77f791fb0c08b2d6b931a9d47,bCHAIN,Chain Games,18,3968966495008380117935633,
0x4e2a9c8c17da1c0d3d0537e459ff6181e6aa23ae,MUMU,MUMU,9,1000000000000000000,
0xc54b96b04aa8828b63cf250408e1084e9f6ac6c8,SCAPES,Seascape NFT,,20605,
0x7ba02afcb8112648d27772f0d73c759c6963a666,Cake-LP,Pancake LPs,18,1198248207765096207570,
0x35e869b7456462b81cdb5e6e42434bd27f3f788c,MDO,Midas Dollar,18,12524353667922997080635778,
0x390037d710c86f88f05174599425b77c72eda305,MNTT,MoonTrust Token,18,1000000000000000000000000000000,
0x2634d192d126401064ff72a545b818847ba07e37,POMPOM,POMPOM,18,1000000000000000000000000000000000,
0x513bd0b72a2006bf35d6eb12e5add5675decb7e7,DIS,Dog in Space,9,1000000000000000000000000,
0xf3ce6aac24980e6b657926dfc79502ae414d3083,Cake-LP,Pancake LPs,18,7625749447653783466727,
0x4402980e403195280f05a76d794e77b1ff9412f0,Cake-LP,Pancake LPs,18,5805897606619605907647,
0x6b15da6d6472be978b8dbb4975b5f8d85968b89e,Cake-LP,Pancake LPs,18,256441845864209478071,
0xa955809418cd146c492918d50c680f1fb4cefe40,ycCMC,yumcha CMC,18,19000000000000000010000,
0xe62ebb28028f80f7471144f12a6666e1915b1e11,bHAREM,Harem Token,18,4256453187095849108765,
0x602a0a9b6d70995c2fb2010d1096d33ce89c70de,EM,ElonMars,18,743488338546131696751041878631995,
0x2d801b4737f2c1079a8f63f4f57832f276d71c76,GenNFT,Gen NFT,,43112,
0xbf09ab3512faf75cd67dcdfd9176041a6faf9fbd,1LP-ETH-BUSD,1inch Liquidity Pool (ETH-BUSD),18,508693438802392151140672,
0x610e7a287c27dffcac0f0a94f547cc1b770cf483,Cake-LP,Pancake LPs,18,21774032805915229693700,
0x5f8442f17294e1566ee303abedaf4917005c56ca,HEEL,Heeler,18,100000000000000000000000000,
0x650febe5ad8a17a8f27f17ec80fd208e23e9246c,WAF,Waffle,18,47779063230902937668991507,
0xd9e7b78b478aea5375c5c671af18311104a6c9f6,Mochi-LP,MochiSwap LP,18,1393660903137955323496,
0xaf4de8e872131ae328ce21d909c74705d3aaf452,3EPS,Ellipsis.finance BUSD/USDC/USDT,18,1275471965506752568162412164,
0x33338c4fdb9a4a18c5c280c30338acda1b244425,Cake-LP,Pancake LPs,18,4050842527921323058867,
0x373410a99b64b089dfe16f1088526d399252dace,fusdt3EPS,Ellipsis.finance fUSDT/3EPS,18,15234948441501697145464848,
0x14357d294fbabbe0fbf59503370c772d563b35b6,HMNG,HummingBird Finance,9,100000000000000000000000000,
0x5e17b383314f6c220f9f9cf8efd6d0a7cda2148d,FROG,Froggy Swap,18,118000000000000000000000,
0xffd4b200d3c77a0b691b5562d804b3bd54294e6e,Cake-LP,Pancake LPs,18,268522695613310867390588,
0xbea35584b9a88107102abef0bdee2c4fae5d8c31,Cake-LP,Pancake LPs,18,258701621591886343777,
0x728c5bac3c3e370e372fc4671f9ef6916b814d8b,UNFI,UNFI,18,1230958482934326190000000,
0x79d1f2ad4c39a205c3dca63a2c6a3ba50b08ec8b,fCake-LP,fPancake LPs,18,3583354666992054302539,
0x4fd6d315bef387fad2322fbc64368fc443f0886d,Cake-LP,Pancake LPs,18,414126137317313193612805,
0x90b4320d89abc65b7129043000db6c1ecd7e24e6,Cake-LP,Pancake LPs,18,24865012090340376658320,
